"","Peso","Altura","Edad","Minutos jugados","Partidos jugados","Partidos como titular","Goles","Tarjetas amarillas"
"93",-0.124223303406404,0.814202148699216,-0.467430574192493,-0.659469320020889,-0.253696814866387,-1.0579395491851,-0.0938553198040966,-0.993846016669266
"94",-1.70589820648213,-0.740403737004338,-1.14740976797063,1.05876626333939,0.797917401595896,0.989396986843529,5.3135187559881e-17,-5.96150884818177e-17
"95",-1.13074369627278,-1.05132491414505,-0.694090305451872,0.648849225559604,0.797917401595896,0.989396986843529,-0.0938553198040966,0.325258696364487
"99",0.307142579250613,1.12512332583993,-0.467430574192493,-0.577485912464932,-0.253696814866387,-0.716716793180327,5.3135187559881e-17,-5.96150884818177e-17
"100",-0.268011930958743,-1.36224609128576,0.89252781336378,0.0647174467234044,0.096841257287707,0.306951474833986,-0.0938553198040966,-5.96150884818177e-17
"101",0.73850846190763,0.503280971558505,0.439208350845022,-1.08646623437484,-0.253696814866387,-1.39916230518987,5.3135187559881e-17,-5.96150884818177e-17
"102",-1.27453232382512,-0.895864325574694,0.439208350845022,0.925543226060961,0.797917401595896,0.648174230838757,5.3135187559881e-17,1.64436340939824
"103",-0.555589186063421,0.814202148699216,-0.694090305451872,-0.621893591557742,-0.253696814866387,-1.0579395491851,-1.0532652555793,-5.96150884818177e-17
"104",2.60776062008804,0.814202148699216,-0.0141111116737356,-1.12745793815282,-0.954772959174576,-1.74038506119464,5.3135187559881e-17,0.325258696364487
"105",0.594719834355291,0.814202148699216,-0.0141111116737356,-1.07621830843034,0.096841257287707,-1.74038506119464,-1.0532652555793,-5.96150884818177e-17
"106",0.594719834355291,-0.740403737004338,-0.0141111116737356,-1.30508865452406,-1.65584910348276,-1.39916230518987,5.3135187559881e-17,-5.96150884818177e-17
"116",1.45745159966932,0.969662737269571,2.70580566343881,1.41402769608188,1.14845547374999,1.3306197428483,5.3135187559881e-17,0.325258696364487
"120",-0.124223303406404,-0.740403737004338,-0.467430574192493,-1.50321522278429,-1.65584910348276,1.34187948258439e-16,5.3135187559881e-17,-5.96150884818177e-17
"121",-0.555589186063421,-0.429482559863628,1.11918754462316,1.41061172076704,1.14845547374999,1.3306197428483,-1.0532652555793,-0.993846016669266
"122",-0.268011930958743,1.28058391441028,-0.240770842933114,-0.7687805300955,-0.954772959174576,-1.0579395491851,5.3135187559881e-17,-0.993846016669266
"123",1.45745159966932,0.65874156012886,-0.694090305451872,1.10658991774703,0.797917401595896,0.989396986843529,-0.0938553198040966,-0.993846016669266
"124",0.163353951698274,-0.118561382722917,0.89252781336378,1.10658991774703,0.797917401595896,0.989396986843529,-0.0938553198040966,-0.993846016669266
"125",0.594719834355291,0.0368992058474386,1.34584727588254,0.18427658274251,-0.253696814866387,-0.0342712811707849,5.3135187559881e-17,0.325258696364487
"126",0.307142579250613,-0.118561382722917,-0.694090305451872,0.607857521781625,0.447379329441801,0.306951474833986,-1.0532652555793,-0.993846016669266
"127",-0.268011930958743,0.347820382988149,0.212548619585643,-1.28117682732024,-0.604234887020482,-1.74038506119464,5.3135187559881e-17,-5.96150884818177e-17
"128",-0.555589186063421,-1.2067855027154,-0.240770842933114,-1.11721001220832,-0.604234887020482,-1.74038506119464,5.3135187559881e-17,-5.96150884818177e-17
"129",-0.555589186063421,-1.05132491414505,1.11918754462316,1.33887623915558,1.14845547374999,1.3306197428483,1.82496455174632,-5.96150884818177e-17
